SclId,Altitude,Cadence,Distance,Heartrate,Latitude,Longitude,Power,Time
MyFirstDevice,318.2000122,106,63.16,155,44.937156,-94.399326,458,2012-07-29T19:58:31Z
MyFirstDevice,318.2000122,106,63.17,157,44.937071,-94.399329,314,2012-07-29T19:58:32Z
MyFirstDevice,318.2000122,103,63.181,157,44.936978,-94.399333,247,2012-07-29T19:58:33Z
MyFirstDevice,318.2000122,95,63.19,157,44.936895,-94.399334,221,2012-07-29T19:58:34Z
MyFirstDevice,318.2000122,100,63.2,157,44.936807,-94.399335,412,2012-07-29T19:58:35Z
MyFirstDevice,318.2000122,107,63.21,158,44.936719,-94.399336,435,2012-07-29T19:58:36Z
MyFirstDevice,318.2000122,106,63.22,158,44.936628,-94.399338,347,2012-07-29T19:58:37Z
MyFirstDevice,318.2000122,106,63.23,159,44.936539,-94.39934,347,2012-07-29T19:58:38Z
MyFirstDevice,318.2000122,107,63.24,159,44.936449,-94.399343,354,2012-07-29T19:58:39Z
MyFirstDevice,318.2000122,110,63.25,159,44.936356,-94.399345,300,2012-07-29T19:58:40Z
MyFirstDevice,318.2000122,85,63.26,159,44.936263,-94.399346,256,2012-07-29T19:58:41Z
MyFirstDevice,318.2000122,87,63.27,159,44.936172,-94.399346,114,2012-07-29T19:58:42Z
MyFirstDevice,318.2000122,136,63.281,159,44.936082,-94.399347,111,2012-07-29T19:58:43Z
MyFirstDevice,318.2000122,136,63.29,158,44.936002,-94.399349,111,2012-07-29T19:58:44Z
MyFirstDevice,318.2000122,144,63.3,158,44.935919,-94.399353,102,2012-07-29T19:58:45Z
MyFirstDevice,318.2000122,144,63.309,158,44.93584,-94.399361,102,2012-07-29T19:58:46Z
MyFirstDevice,318.2000122,109,63.318,158,44.93578,-94.399406,197,2012-07-29T19:58:47Z
MyFirstDevice,318.2000122,103,63.327,157,44.935735,-94.399486,241,2012-07-29T19:58:48Z
MyFirstDevice,318.2000122,182,63.337,158,44.935716,-94.399591,180,2012-07-29T19:58:49Z
MyFirstDevice,318.2000122,182,63.346,157,44.935714,-94.399712,180,2012-07-29T19:58:50Z
MyFirstDevice,318.2000122,102,63.355,158,44.935722,-94.399852,742,2012-07-29T19:58:51Z
MyFirstDevice,318.2000122,102,63.364,157,44.935735,-94.399998,742,2012-07-29T19:58:52Z
MyFirstDevice,318.2000122,106,63.374,157,44.935746,-94.400143,461,2012-07-29T19:58:53Z
MyFirstDevice,318.2000122,131,63.383,157,44.935754,-94.400271,114,2012-07-29T19:58:54Z
MyFirstDevice,318.2000122,136,63.393,157,44.935757,-94.400404,121,2012-07-29T19:58:55Z
MyFirstDevice,318.2000122,119,63.404,157,44.935757,-94.400529,382,2012-07-29T19:58:56Z
MyFirstDevice,318.2000122,119,63.413,157,44.935757,-94.400659,382,2012-07-29T19:58:57Z
MyFirstDevice,318.2000122,104,63.423,156,44.935758,-94.400784,314,2012-07-29T19:58:58Z
MyFirstDevice,318.2000122,177,63.433,158,44.935757,-94.40091,113,2012-07-29T19:58:59Z
MyFirstDevice,318.2000122,121,63.443,157,44.935758,-94.401034,398,2012-07-29T19:59:00Z
MyFirstDevice,318.2000122,103,63.453,157,44.935759,-94.40116,315,2012-07-29T19:59:01Z
MyFirstDevice,318.2000122,103,63.463,157,44.935761,-94.401286,315,2012-07-29T19:59:02Z
MyFirstDevice,318.2000122,109,63.473,157,44.93576,-94.401416,281,2012-07-29T19:59:03Z
MyFirstDevice,318.2000122,109,63.483,157,44.935761,-94.401536,281,2012-07-29T19:59:04Z
MyFirstDevice,318.2000122,109,63.493,157,44.935761,-94.401664,385,2012-07-29T19:59:05Z
MyFirstDevice,318.2000122,100,63.503,157,44.935761,-94.401793,323,2012-07-29T19:59:06Z
MyFirstDevice,318.2000122,100,63.513,157,44.935761,-94.401923,323,2012-07-29T19:59:07Z
MyFirstDevice,318.2000122,95,63.523,157,44.935762,-94.402057,293,2012-07-29T19:59:08Z
MyFirstDevice,318.2000122,95,63.533,158,44.935763,-94.402189,293,2012-07-29T19:59:09Z
MyFirstDevice,318.2000122,100,63.543,158,44.935764,-94.402321,324,2012-07-29T19:59:10Z
MyFirstDevice,318.2000122,107,63.554,158,44.935765,-94.402456,114,2012-07-29T19:59:11Z
MyFirstDevice,318.2000122,100,63.564,157,44.935765,-94.402579,367,2012-07-29T19:59:12Z
MyFirstDevice,318.2000122,94,63.575,158,44.935764,-94.402719,330,2012-07-29T19:59:13Z
MyFirstDevice,318.2000122,94,63.585,158,44.935764,-94.402838,330,2012-07-29T19:59:14Z
MyFirstDevice,318.2000122,123,63.595,158,44.935765,-94.402965,124,2012-07-29T19:59:15Z
MyFirstDevice,318.2000122,123,63.605,158,44.935766,-94.403091,124,2012-07-29T19:59:16Z
MyFirstDevice,318.2000122,109,63.615,158,44.935766,-94.403217,178,2012-07-29T19:59:17Z
MyFirstDevice,318.2000122,109,63.625,157,44.935766,-94.40334,178,2012-07-29T19:59:18Z
MyFirstDevice,318.2000122,100,63.635,156,44.935766,-94.403464,405,2012-07-29T19:59:19Z
MyFirstDevice,318.2000122,100,63.644,156,44.935765,-94.40359,405,2012-07-29T19:59:20Z
MyFirstDevice,318.2000122,98,63.654,156,44.935765,-94.403718,349,2012-07-29T19:59:21Z
MyFirstDevice,318.2000122,98,63.664,156,44.935764,-94.403848,349,2012-07-29T19:59:22Z
MyFirstDevice,318.2000122,102,63.675,155,44.935764,-94.403988,449,2012-07-29T19:59:23Z
MyFirstDevice,318.2000122,103,63.685,155,44.935764,-94.404117,376,2012-07-29T19:59:24Z
MyFirstDevice,318.2000122,103,63.696,155,44.935764,-94.404252,376,2012-07-29T19:59:25Z
MyFirstDevice,318.2000122,114,63.706,155,44.935763,-94.404388,144,2012-07-29T19:59:26Z
MyFirstDevice,318.2000122,191,63.717,155,44.935763,-94.404526,136,2012-07-29T19:59:27Z
MyFirstDevice,318.2000122,191,63.728,155,44.935763,-94.40466,136,2012-07-29T19:59:28Z
MyFirstDevice,318.2000122,93,63.738,154,44.935762,-94.404791,340,2012-07-29T19:59:29Z
MyFirstDevice,318.2000122,93,63.749,155,44.935762,-94.404927,340,2012-07-29T19:59:30Z
MyFirstDevice,318.2000122,106,63.759,155,44.935761,-94.405059,414,2012-07-29T19:59:31Z
MyFirstDevice,318.2000122,104,63.77,156,44.935761,-94.405194,570,2012-07-29T19:59:32Z
MyFirstDevice,318.2000122,103,63.781,156,44.935761,-94.405337,458,2012-07-29T19:59:33Z
MyFirstDevice,318.2000122,106,63.791,157,44.93576,-94.40547,385,2012-07-29T19:59:34Z
MyFirstDevice,318.2000122,104,63.802,157,44.93576,-94.405608,263,2012-07-29T19:59:35Z
MyFirstDevice,318.2000122,136,63.813,157,44.93576,-94.405748,120,2012-07-29T19:59:36Z
MyFirstDevice,318.2000122,144,63.824,157,44.93576,-94.405883,117,2012-07-29T19:59:37Z
MyFirstDevice,318.2000122,144,63.834,156,44.935759,-94.406018,117,2012-07-29T19:59:38Z
MyFirstDevice,318.2000122,115,63.845,156,44.935757,-94.406146,107,2012-07-29T19:59:39Z
MyFirstDevice,318.2000122,115,63.855,155,44.935755,-94.406269,107,2012-07-29T19:59:40Z
MyFirstDevice,318.2000122,104,63.865,155,44.935754,-94.406394,187,2012-07-29T19:59:41Z
MyFirstDevice,318.2000122,123,63.875,155,44.935755,-94.406515,106,2012-07-29T19:59:42Z
MyFirstDevice,318.2000122,123,63.885,154,44.935756,-94.406639,106,2012-07-29T19:59:43Z
MyFirstDevice,318.2000122,159,63.895,154,44.935756,-94.406754,142,2012-07-29T19:59:44Z
MyFirstDevice,318.2000122,110,63.904,154,44.935757,-94.406857,378,2012-07-29T19:59:45Z
MyFirstDevice,318.2000122,98,63.913,154,44.935756,-94.406971,291,2012-07-29T19:59:46Z
MyFirstDevice,318.2000122,98,63.922,154,44.935755,-94.407081,291,2012-07-29T19:59:47Z
MyFirstDevice,318.2000122,100,63.931,154,44.935755,-94.407195,223,2012-07-29T19:59:48Z
MyFirstDevice,318.2000122,102,63.94,153,44.935754,-94.407311,229,2012-07-29T19:59:49Z
MyFirstDevice,318.2000122,100,63.949,153,44.935754,-94.40743,322,2012-07-29T19:59:50Z
MyFirstDevice,318.2000122,103,63.958,152,44.935755,-94.407551,332,2012-07-29T19:59:51Z
MyFirstDevice,318.2000122,102,63.968,151,44.935754,-94.407668,285,2012-07-29T19:59:52Z
MyFirstDevice,318.2000122,100,63.977,149,44.935754,-94.407788,285,2012-07-29T19:59:53Z
MyFirstDevice,318.2000122,100,63.987,148,44.935754,-94.407913,285,2012-07-29T19:59:54Z
MyFirstDevice,318.2000122,100,63.996,147,44.935755,-94.408027,286,2012-07-29T19:59:55Z
MyFirstDevice,318.2000122,100,64.005,147,44.935758,-94.408144,286,2012-07-29T19:59:56Z
MyFirstDevice,318.2000122,173,64.016,145,44.935761,-94.408266,98,2012-07-29T19:59:57Z
MyFirstDevice,318.2000122,173,64.024,145,44.935762,-94.408368,98,2012-07-29T19:59:58Z
MyFirstDevice,318.2000122,129,64.035,145,44.93576,-94.408503,275,2012-07-29T19:59:59Z
MyFirstDevice,318.2000122,129,64.042,146,44.935761,-94.408585,275,2012-07-29T20:00:00Z
MyFirstDevice,318.2000122,99,64.056,147,44.935759,-94.40876,298,2012-07-29T20:00:01Z
MyFirstDevice,318.2000122,99,64.06,147,44.935759,-94.408809,298,2012-07-29T20:00:02Z
MyFirstDevice,318.2000122,99,64.069,148,44.93576,-94.408926,299,2012-07-29T20:00:03Z
MyFirstDevice,318.2000122,99,64.079,148,44.93576,-94.40905,318,2012-07-29T20:00:04Z
MyFirstDevice,318.2000122,99,64.087,149,44.935762,-94.409159,318,2012-07-29T20:00:05Z
MyFirstDevice,318.2000122,102,64.097,148,44.935763,-94.409278,355,2012-07-29T20:00:06Z
MyFirstDevice,318.2000122,102,64.106,149,44.935761,-94.409398,355,2012-07-29T20:00:07Z
MyFirstDevice,318.2000122,103,64.115,149,44.93576,-94.409521,338,2012-07-29T20:00:08Z
MyFirstDevice,318.2000122,103,64.125,150,44.93576,-94.409642,338,2012-07-29T20:00:09Z
MyFirstDevice,318.2000122,144,64.134,150,44.93576,-94.409759,119,2012-07-29T20:00:10Z
MyFirstDevice,318.2000122,136,64.144,149,44.935761,-94.409879,301,2012-07-29T20:00:11Z
MyFirstDevice,318.2000122,115,64.171,149,44.935762,-94.410232,311,2012-07-29T20:00:14Z
MyFirstDevice,318.2000122,115,64.181,149,44.935761,-94.410348,311,2012-07-29T20:00:15Z
MyFirstDevice,318.2000122,127,64.19,149,44.93576,-94.410467,298,2012-07-29T20:00:16Z
MyFirstDevice,318.2000122,102,64.2,150,44.935758,-94.41059,317,2012-07-29T20:00:17Z
MyFirstDevice,318.2000122,103,64.209,150,44.935756,-94.410713,256,2012-07-29T20:00:18Z
MyFirstDevice,318.2000122,107,64.219,151,44.935757,-94.410831,106,2012-07-29T20:00:19Z
MyFirstDevice,318.2000122,117,64.228,151,44.935756,-94.410951,144,2012-07-29T20:00:20Z
MyFirstDevice,318.2000122,102,64.238,152,44.935755,-94.411078,354,2012-07-29T20:00:21Z
MyFirstDevice,318.2000122,102,64.247,152,44.935753,-94.411187,354,2012-07-29T20:00:22Z
MyFirstDevice,318.2000122,102,64.256,152,44.935753,-94.411309,354,2012-07-29T20:00:23Z
MyFirstDevice,318.2000122,96,64.266,153,44.935752,-94.411427,258,2012-07-29T20:00:24Z
MyFirstDevice,318.2000122,96,64.275,153,44.935751,-94.411546,258,2012-07-29T20:00:25Z
MyFirstDevice,318.2000122,141,64.285,152,44.935751,-94.411659,126,2012-07-29T20:00:26Z
MyFirstDevice,318.2000122,144,64.294,151,44.93575,-94.411776,286,2012-07-29T20:00:27Z
MyFirstDevice,318.2000122,99,64.303,151,44.93575,-94.411889,327,2012-07-29T20:00:28Z
MyFirstDevice,318.2000122,100,64.312,150,44.935749,-94.412007,321,2012-07-29T20:00:29Z
MyFirstDevice,318.2000122,96,64.321,150,44.935748,-94.412124,173,2012-07-29T20:00:30Z
MyFirstDevice,318.2000122,206,64.331,148,44.935748,-94.412246,151,2012-07-29T20:00:31Z
MyFirstDevice,318.2000122,206,64.34,147,44.935748,-94.412355,151,2012-07-29T20:00:32Z
MyFirstDevice,318.2000122,206,64.349,146,44.935747,-94.412469,151,2012-07-29T20:00:33Z
MyFirstDevice,318.2000122,103,64.358,146,44.935746,-94.412583,249,2012-07-29T20:00:34Z
MyFirstDevice,318.2000122,100,64.367,146,44.935746,-94.412697,345,2012-07-29T20:00:35Z
MyFirstDevice,318.2000122,100,64.376,145,44.935745,-94.412813,351,2012-07-29T20:00:36Z
MyFirstDevice,318.2000122,102,64.385,146,44.935744,-94.412931,529,2012-07-29T20:00:37Z
MyFirstDevice,318.2000122,100,64.394,146,44.935744,-94.413055,386,2012-07-29T20:00:38Z
MyFirstDevice,318.2000122,103,64.404,147,44.935743,-94.413175,304,2012-07-29T20:00:39Z
MyFirstDevice,318.2000122,103,64.413,147,44.935742,-94.413301,322,2012-07-29T20:00:40Z
MyFirstDevice,318.2000122,104,64.423,146,44.935742,-94.413426,379,2012-07-29T20:00:41Z
MyFirstDevice,318.2000122,107,64.434,146,44.935741,-94.413556,281,2012-07-29T20:00:42Z
MyFirstDevice,318.2000122,106,64.443,146,44.93574,-94.413677,271,2012-07-29T20:00:43Z
MyFirstDevice,318.2000122,107,64.453,146,44.935738,-94.413804,301,2012-07-29T20:00:44Z
MyFirstDevice,318.2000122,106,64.463,146,44.935737,-94.413926,308,2012-07-29T20:00:45Z
MyFirstDevice,318.2000122,107,64.473,146,44.935735,-94.414053,308,2012-07-29T20:00:46Z
MyFirstDevice,318.2000122,100,64.483,147,44.935734,-94.414181,289,2012-07-29T20:00:47Z
MyFirstDevice,318.2000122,100,64.493,147,44.935732,-94.414309,289,2012-07-29T20:00:48Z
MyFirstDevice,318.2000122,96,64.503,147,44.935731,-94.414438,318,2012-07-29T20:00:49Z
MyFirstDevice,318.2000122,98,64.513,147,44.93573,-94.414571,311,2012-07-29T20:00:50Z
MyFirstDevice,318.2000122,109,64.523,148,44.935729,-94.414702,155,2012-07-29T20:00:51Z
MyFirstDevice,318.2000122,115,64.534,148,44.935729,-94.414837,131,2012-07-29T20:00:52Z
MyFirstDevice,318.2000122,153,64.544,148,44.935729,-94.414959,112,2012-07-29T20:00:53Z
MyFirstDevice,318.2000122,153,64.554,149,44.935729,-94.415088,112,2012-07-29T20:00:54Z
MyFirstDevice,318.2000122,99,64.564,149,44.935729,-94.415213,227,2012-07-29T20:00:55Z
MyFirstDevice,318.2000122,99,64.574,149,44.935728,-94.415344,227,2012-07-29T20:00:56Z
MyFirstDevice,318.2000122,99,64.584,150,44.935726,-94.415471,300,2012-07-29T20:00:57Z
MyFirstDevice,318.2000122,99,64.594,151,44.935725,-94.4156,338,2012-07-29T20:00:58Z
MyFirstDevice,318.2000122,99,64.605,151,44.935723,-94.415736,291,2012-07-29T20:00:59Z
MyFirstDevice,318.2000122,99,64.615,152,44.935723,-94.415873,291,2012-07-29T20:01:00Z
MyFirstDevice,318.2000122,107,64.626,151,44.935723,-94.416012,314,2012-07-29T20:01:01Z
MyFirstDevice,318.2000122,107,64.637,150,44.935723,-94.416154,314,2012-07-29T20:01:02Z
MyFirstDevice,318.2000122,156,64.648,151,44.935724,-94.416295,123,2012-07-29T20:01:03Z
MyFirstDevice,318.2000122,153,64.659,149,44.935724,-94.416446,123,2012-07-29T20:01:04Z
MyFirstDevice,318.2000122,147,64.67,149,44.935723,-94.416579,123,2012-07-29T20:01:05Z
MyFirstDevice,318.2000122,147,64.681,148,44.935721,-94.416717,122,2012-07-29T20:01:06Z
MyFirstDevice,318.2000122,104,64.692,148,44.935721,-94.416859,122,2012-07-29T20:01:07Z
MyFirstDevice,318,123,64.703,147,44.93572,-94.416997,123,2012-07-29T20:01:08Z
MyFirstDevice,317.6000061,123,64.714,146,44.935719,-94.417139,123,2012-07-29T20:01:09Z
MyFirstDevice,317.3999939,125,64.725,147,44.935718,-94.417279,121,2012-07-29T20:01:10Z
MyFirstDevice,317.3999939,93,64.736,146,44.935718,-94.417419,186,2012-07-29T20:01:11Z
MyFirstDevice,317.3999939,123,64.747,146,44.935716,-94.41756,161,2012-07-29T20:01:12Z
MyFirstDevice,317.2000122,117,64.758,146,44.935714,-94.417702,232,2012-07-29T20:01:13Z
MyFirstDevice,317.2000122,117,64.77,146,44.935713,-94.417854,232,2012-07-29T20:01:14Z
MyFirstDevice,317,104,64.781,145,44.935713,-94.417991,284,2012-07-29T20:01:15Z
MyFirstDevice,317,104,64.792,145,44.935713,-94.41814,284,2012-07-29T20:01:16Z
MyFirstDevice,316.6000061,91,64.804,144,44.935713,-94.418285,188,2012-07-29T20:01:17Z
MyFirstDevice,316.6000061,107,64.815,142,44.935714,-94.41843,253,2012-07-29T20:01:18Z
MyFirstDevice,316.3999939,106,64.827,142,44.935713,-94.418574,512,2012-07-29T20:01:19Z
MyFirstDevice,316.3999939,106,64.838,142,44.935713,-94.418723,541,2012-07-29T20:01:20Z
MyFirstDevice,316.3999939,104,64.85,142,44.935712,-94.418873,435,2012-07-29T20:01:21Z
MyFirstDevice,316.2000122,110,64.861,142,44.935712,-94.41902,176,2012-07-29T20:01:22Z
MyFirstDevice,316,109,64.873,142,44.935712,-94.419171,125,2012-07-29T20:01:23Z
MyFirstDevice,315.6000061,125,64.886,141,44.935712,-94.419325,128,2012-07-29T20:01:24Z
MyFirstDevice,315.3999939,106,64.896,142,44.935711,-94.419458,169,2012-07-29T20:01:25Z
MyFirstDevice,315.3999939,91,64.908,142,44.93571,-94.419603,168,2012-07-29T20:01:26Z
MyFirstDevice,315.2000122,91,64.919,142,44.935709,-94.419743,168,2012-07-29T20:01:27Z
MyFirstDevice,315.2000122,104,64.93,142,44.935709,-94.41988,268,2012-07-29T20:01:28Z
MyFirstDevice,315,110,64.942,144,44.935708,-94.420023,370,2012-07-29T20:01:29Z
MyFirstDevice,315,103,64.953,144,44.935707,-94.420164,509,2012-07-29T20:01:30Z
MyFirstDevice,314.6000061,103,64.964,145,44.935705,-94.420311,497,2012-07-29T20:01:31Z
MyFirstDevice,314.6000061,106,64.975,146,44.935704,-94.420459,408,2012-07-29T20:01:32Z
MyFirstDevice,314.6000061,103,64.987,146,44.935704,-94.420607,314,2012-07-29T20:01:33Z
MyFirstDevice,314.3999939,102,64.999,146,44.935704,-94.420759,243,2012-07-29T20:01:34Z
MyFirstDevice,314.3999939,102,64.999,146,44.935704,-94.420759,243,2012-07-29T20:01:34Z
MyFirstDevice,314.3999939,102,65.01,146,44.935703,-94.420897,243,2012-07-29T20:01:35Z
MyFirstDevice,314.3999939,100,65.021,146,44.935704,-94.421038,228,2012-07-29T20:01:36Z
MyFirstDevice,314.3999939,100,65.033,146,44.935704,-94.421177,228,2012-07-29T20:01:37Z
MyFirstDevice,314.3999939,153,65.044,145,44.935704,-94.421314,123,2012-07-29T20:01:38Z
MyFirstDevice,314.3999939,134,65.055,145,44.935704,-94.421447,281,2012-07-29T20:01:39Z
MyFirstDevice,314.3999939,134,65.065,145,44.935704,-94.421576,281,2012-07-29T20:01:40Z
MyFirstDevice,314.3999939,95,65.076,145,44.935704,-94.421705,319,2012-07-29T20:01:41Z
MyFirstDevice,314.3999939,95,65.087,146,44.935703,-94.421835,319,2012-07-29T20:01:42Z
MyFirstDevice,314.2000122,94,65.097,146,44.935701,-94.421963,357,2012-07-29T20:01:43Z
MyFirstDevice,314.2000122,94,65.107,147,44.9357,-94.422093,381,2012-07-29T20:01:44Z
MyFirstDevice,314.2000122,95,65.118,147,44.935699,-94.422225,396,2012-07-29T20:01:45Z
MyFirstDevice,314.2000122,95,65.128,147,44.9357,-94.422358,640,2012-07-29T20:01:46Z
MyFirstDevice,314.2000122,98,65.139,147,44.935701,-94.422498,804,2012-07-29T20:01:47Z
MyFirstDevice,314.2000122,98,65.15,148,44.935701,-94.422646,804,2012-07-29T20:01:48Z
MyFirstDevice,314.2000122,99,65.161,149,44.935699,-94.422791,497,2012-07-29T20:01:49Z
MyFirstDevice,314.2000122,99,65.172,149,44.935698,-94.422936,497,2012-07-29T20:01:50Z
MyFirstDevice,314.2000122,99,65.184,150,44.935697,-94.423087,367,2012-07-29T20:01:51Z
MyFirstDevice,314.2000122,100,65.194,150,44.935696,-94.423219,187,2012-07-29T20:01:52Z
MyFirstDevice,314.2000122,98,65.205,150,44.935693,-94.423357,232,2012-07-29T20:01:53Z
MyFirstDevice,314.2000122,127,65.216,151,44.935691,-94.423493,123,2012-07-29T20:01:54Z
MyFirstDevice,314.2000122,102,65.227,152,44.93569,-94.423626,121,2012-07-29T20:01:55Z
MyFirstDevice,314.2000122,117,65.238,152,44.93569,-94.42376,237,2012-07-29T20:01:56Z
MyFirstDevice,314.2000122,96,65.248,152,44.935689,-94.423894,339,2012-07-29T20:01:57Z
MyFirstDevice,314.2000122,93,65.259,152,44.935689,-94.424024,261,2012-07-29T20:01:58Z
MyFirstDevice,314.2000122,98,65.269,153,44.935689,-94.424156,254,2012-07-29T20:01:59Z
MyFirstDevice,314.2000122,98,65.279,153,44.935689,-94.424287,254,2012-07-29T20:02:00Z
MyFirstDevice,314.2000122,96,65.291,153,44.935691,-94.424428,267,2012-07-29T20:02:01Z
MyFirstDevice,314,87,65.3,154,44.935693,-94.424544,215,2012-07-29T20:02:02Z
MyFirstDevice,314,87,65.311,154,44.935694,-94.424671,215,2012-07-29T20:02:03Z
MyFirstDevice,314,96,65.321,154,44.935694,-94.424796,329,2012-07-29T20:02:04Z
MyFirstDevice,314,90,65.331,154,44.935694,-94.424923,342,2012-07-29T20:02:05Z
MyFirstDevice,314,92,65.342,154,44.935694,-94.425066,283,2012-07-29T20:02:06Z
MyFirstDevice,314,85,65.351,153,44.935693,-94.425176,270,2012-07-29T20:02:07Z
MyFirstDevice,314,93,65.365,153,44.935692,-94.425343,424,2012-07-29T20:02:08Z
MyFirstDevice,314,94,65.371,153,44.935692,-94.425429,318,2012-07-29T20:02:09Z
MyFirstDevice,314,92,65.381,152,44.935692,-94.425556,368,2012-07-29T20:02:10Z
MyFirstDevice,314,94,65.392,152,44.935693,-94.425692,398,2012-07-29T20:02:11Z
MyFirstDevice,314,93,65.402,153,44.935694,-94.425818,380,2012-07-29T20:02:12Z
MyFirstDevice,314,93,65.412,152,44.935694,-94.425946,380,2012-07-29T20:02:13Z
MyFirstDevice,314,96,65.422,152,44.935695,-94.42608,347,2012-07-29T20:02:14Z
MyFirstDevice,314,96,65.433,151,44.935695,-94.426212,347,2012-07-29T20:02:15Z
MyFirstDevice,314,91,65.443,151,44.935695,-94.426344,248,2012-07-29T20:02:16Z
MyFirstDevice,314,88,65.454,150,44.935695,-94.426476,259,2012-07-29T20:02:17Z
MyFirstDevice,314,99,65.464,150,44.935695,-94.426608,244,2012-07-29T20:02:18Z
MyFirstDevice,314,92,65.474,150,44.935696,-94.426736,221,2012-07-29T20:02:19Z
MyFirstDevice,314,96,65.485,150,44.935697,-94.426866,215,2012-07-29T20:02:20Z
MyFirstDevice,314,96,65.495,150,44.935698,-94.426993,215,2012-07-29T20:02:21Z
MyFirstDevice,314,98,65.505,150,44.935699,-94.427126,316,2012-07-29T20:02:22Z
MyFirstDevice,314,98,65.515,151,44.935699,-94.427245,316,2012-07-29T20:02:23Z
MyFirstDevice,314,100,65.525,151,44.935698,-94.42737,328,2012-07-29T20:02:24Z
MyFirstDevice,314,95,65.535,151,44.935696,-94.427494,293,2012-07-29T20:02:25Z
MyFirstDevice,314,102,65.545,151,44.935695,-94.427618,282,2012-07-29T20:02:26Z
MyFirstDevice,314,102,65.555,151,44.935695,-94.427737,282,2012-07-29T20:02:27Z
MyFirstDevice,314,102,65.565,151,44.935697,-94.427853,290,2012-07-29T20:02:28Z
MyFirstDevice,314,102,65.574,151,44.935698,-94.427971,290,2012-07-29T20:02:29Z
MyFirstDevice,314,99,65.584,151,44.9357,-94.428083,412,2012-07-29T20:02:30Z
MyFirstDevice,314,99,65.593,151,44.935699,-94.428197,616,2012-07-29T20:02:31Z
MyFirstDevice,314,99,65.604,151,44.9357,-94.428326,590,2012-07-29T20:02:32Z
MyFirstDevice,314.2000122,99,65.612,152,44.9357,-94.42843,461,2012-07-29T20:02:33Z
MyFirstDevice,314.3999939,99,65.621,152,44.935699,-94.428546,461,2012-07-29T20:02:34Z
MyFirstDevice,315,100,65.658,154,44.935699,-94.429014,385,2012-07-29T20:02:38Z
MyFirstDevice,315.2000122,98,65.668,155,44.935698,-94.429124,449,2012-07-29T20:02:39Z
MyFirstDevice,315.2000122,96,65.677,155,44.935697,-94.429237,536,2012-07-29T20:02:40Z
MyFirstDevice,315.3999939,96,65.686,156,44.935696,-94.42935,516,2012-07-29T20:02:41Z
MyFirstDevice,315.3999939,96,65.695,158,44.935695,-94.429463,516,2012-07-29T20:02:42Z
MyFirstDevice,315.6000061,99,65.704,158,44.935694,-94.429579,481,2012-07-29T20:02:43Z
MyFirstDevice,316,99,65.713,160,44.935694,-94.429701,481,2012-07-29T20:02:44Z
MyFirstDevice,316.3999939,100,65.722,160,44.935695,-94.429812,449,2012-07-29T20:02:45Z
MyFirstDevice,316.3999939,100,65.731,161,44.935695,-94.429927,552,2012-07-29T20:02:46Z
MyFirstDevice,316.6000061,100,65.741,161,44.935695,-94.430044,542,2012-07-29T20:02:47Z
MyFirstDevice,317,100,65.75,162,44.935695,-94.430161,428,2012-07-29T20:02:48Z
MyFirstDevice,317.2000122,99,65.759,162,44.935694,-94.430278,449,2012-07-29T20:02:49Z
MyFirstDevice,317.3999939,100,65.768,162,44.935694,-94.430396,398,2012-07-29T20:02:50Z
MyFirstDevice,317.3999939,99,65.778,163,44.935693,-94.430512,386,2012-07-29T20:02:51Z
MyFirstDevice,317.3999939,99,65.787,163,44.935692,-94.430628,386,2012-07-29T20:02:52Z
MyFirstDevice,317.6000061,99,65.796,163,44.935692,-94.430748,423,2012-07-29T20:02:53Z
MyFirstDevice,317.6000061,99,65.806,164,44.935691,-94.430873,423,2012-07-29T20:02:54Z
MyFirstDevice,318.2000122,103,65.815,164,44.935691,-94.430988,391,2012-07-29T20:02:55Z
MyFirstDevice,318.3999939,106,65.825,164,44.935692,-94.43111,297,2012-07-29T20:02:56Z
MyFirstDevice,318.3999939,106,65.834,164,44.935693,-94.431234,297,2012-07-29T20:02:57Z
MyFirstDevice,318.6000061,112,65.844,165,44.935695,-94.431356,228,2012-07-29T20:02:58Z
MyFirstDevice,319,96,65.854,165,44.935696,-94.431479,276,2012-07-29T20:02:59Z
MyFirstDevice,319.2000122,91,65.863,164,44.935696,-94.431603,211,2012-07-29T20:03:00Z
MyFirstDevice,319.3999939,93,65.873,164,44.935697,-94.431725,109,2012-07-29T20:03:01Z
MyFirstDevice,319.3999939,93,65.883,165,44.935698,-94.431842,109,2012-07-29T20:03:02Z
MyFirstDevice,319.3999939,134,65.892,164,44.935698,-94.431962,223,2012-07-29T20:03:03Z
MyFirstDevice,319.6000061,106,65.902,164,44.935698,-94.432088,272,2012-07-29T20:03:04Z
MyFirstDevice,320,106,65.911,164,44.935698,-94.432198,272,2012-07-29T20:03:05Z
MyFirstDevice,320,94,65.92,164,44.935697,-94.432316,215,2012-07-29T20:03:06Z
MyFirstDevice,320.2000122,94,65.929,164,44.935698,-94.432433,215,2012-07-29T20:03:07Z
MyFirstDevice,320.2000122,90,65.939,164,44.935697,-94.432552,248,2012-07-29T20:03:08Z
MyFirstDevice,320.2000122,90,65.948,163,44.935697,-94.432668,272,2012-07-29T20:03:09Z
MyFirstDevice,320.3999939,90,65.957,163,44.935698,-94.432788,268,2012-07-29T20:03:10Z
MyFirstDevice,320.3999939,99,65.967,163,44.935698,-94.432907,234,2012-07-29T20:03:11Z
